L100, D100
-0.000182397, -2.10393e-05
-0.000276849, 0.000113708
-0.000826484, -0.000339203
-0.000324708, 9.72744e-05
-0.000886986, 5.8388e-06
6.5902e-05, 0.000250115
-0.000249468, 0.000424581
-0.000923669, 0.000436713
-0.000729842, 0.000323336
-0.000200314, 9.09158e-07
-0.000839338, 0.000531536
-0.000285566, -2.30434e-05
0.000113733, 0.000219196
-0.00034214, -0.000137673
-0.000139501, -0.000398935
4.85726e-05, 0.00021723
-3.44604e-06, 0.000196186
-0.00099226, 7.40003e-05
-0.000339307, -5.73736e-05
0.000116672, -0.000322654
-0.000109182, 0.000262084
-0.000156785, 0.000157225
-0.00053928, 0.000259311
-0.000156351, 9.84259e-05
-6.84177e-06, 0.00012501
-0.000150048, 0.000189978
0.00102372, -0.000381379
-0.000951736, -0.000248499
0.000430656, 0.000397669
-0.000963787, 0.000349091
3.55254e-05, -0.00024647
-0.000631397, 0.00024249
-0.000320437, -6.92158e-05
0.00106733, 0.000719837
-6.88714e-05, -0.000234035
0.00111337, 0.000244468
-2.97221e-05, -0.000190814
-4.06145e-05, -0.000159432
-3.92018e-05, -0.00012502
-0.000901895, -0.00028037
-0.000349596, 0.000117852
0.00033031, -0.000106447
-0.000960145, -0.000210671
-0.000914743, 0.000207422
-0.000652736, 0.000293418
0.000295605, 0.000655094
-0.000579468, 0.000340059
-0.000617694, -0.000171619
-8.57993e-05, -3.22767e-05
-0.000910389, -0.000324999
0.000134271, 0.000125149
0.000133922, 0.000208257
-0.0008978, -0.000410795
-0.000972902, 0.000119575
-0.000318107, -8.73859e-05
-0.000187857, -9.4139e-05
-0.000271506, -0.000180518
-0.000181333, 0.000238348
9.1135e-05, -0.000124724
-0.000989006, 0.000202179
5.2243e-05, 0.000202398
-7.73283e-05, 5.36687e-05
5.84238e-05, -0.000187993
-6.2025e-05, 0.000300488
-3.73828e-05, 6.79951e-05
-0.000312122, 0.000123485
-2.99325e-05, -3.5435e-05
0.000259701, -0.000210182
-0.000458094, -0.000213266
-0.000357553, -0.000136477
0.000531563, 0.000238976
-0.000315325, 0.000177104
-2.83069e-06, -0.000137736
-0.000328189, 0.000325121
-0.000411227, 4.11694e-05
-0.00026973, 0.000194032
-3.95147e-05, -0.000241028
-0.000254781, 0.000294389
-0.000906281, -0.000204315
0.0001791, -0.000221252
-0.000111281, -4.08124e-05
-0.000423563, -0.000161113
-0.000109008, -0.000317561
0.000278773, 0.00018833
-0.00125481, -0.000250329
-0.000291879, 0.000180028
0.00014637, -0.00029729
-0.000120371, 0.000215491
8.86858e-05, 0.000119582
-4.05411e-05, 0.000293504
2.14039e-05, 0.000184278
5.34864e-05, -0.000901171
-5.8595e-05, 0.000333726
-0.000219248, 0.000274041
-6.48054e-05, -3.33801e-05
-0.000875546, -0.000286817
-0.000262473, 9.26471e-05
-0.000194433, 0.000139613
-0.000832138, -0.000329664
0.00013805, 3.97198e-05
3.38204e-05, 0.000204605
-0.000221361, -0.000292979
-0.000902553, -0.000393342
-0.00012142, 7.53869e-05
-0.000858036, 0.000422976
-6.32315e-05, 3.58017e-05
-0.000270976, 8.67407e-05
-0.00031335, -0.000224541
-0.00027555, -7.04992e-05
0.000377841, -0.000187939
-0.000320975, 0.000669168
-0.000167878, 9.37779e-05
-0.000174192, -0.000236244
-0.000218871, 0.000238523
-3.60223e-06, -1.17391e-05
-0.000328859, -0.000211784
-3.94127e-05, 0.000316974
-0.000872616, 0.000336071
-0.00029271, 9.22687e-05
-0.000829459, 0.000328721
0.00090489, -0.000204164
0.000141979, -0.000236775
-0.000160565, -5.86695e-05
-0.000121725, 5.11718e-05
-8.98597e-05, -0.000383114
-0.000974535, 0.000182642
2.26989e-05, 0.000266274
-0.000118897, 0.00013895
-0.000177749, -9.67479e-05
-1.72589e-05, -0.000176052
-0.000545595, -0.000159653
0.000333568, -0.000339519
-0.00128834, 8.02531e-06
-0.000919974, -1.21108e-05
-0.000494832, 0.000340091
1.83231e-05, 0.000152913
-0.000775205, -0.000226473
-0.000250205, 0.000422344
-0.000143004, -4.46458e-05
-0.000952421, -0.000344032
-0.000650926, -0.000301028
-9.37168e-05, 3.92751e-06
-5.59277e-06, 0.000227765
-0.000473716, -0.000108418
-0.000114904, 3.72866e-06
2.27203e-05, -0.000308554
-4.49763e-05, -0.000385145
-0.000608658, 0.000402796
4.20011e-05, -0.000186921
-0.000200241, -0.000356517
-0.000747618, 9.08754e-05
-0.000768919, 0.000123451
-0.00075234, -0.000154006
-0.000836577, -0.000204792
-0.000983202, -0.000222197
-0.000965942, -0.000278157
0.000247718, -7.97985e-05
-0.000438148, 2.94107e-05
-0.000887405, -3.98163e-06
-0.000837174, 9.15249e-05
-0.000408569, -0.000109622
0.000119145, 0.000108837
-0.000695826, 0.000421232
-0.000345818, 0.000143104
-0.000595919, -0.000143785
0.00190812, -0.00018777
-1.41953e-05, -1.28936e-05
-0.000711021, 0.000125662
-0.000903545, 8.84238e-05
-9.17873e-05, 0.000172635
-0.00020427, 0.000273771
-4.1952e-05, -5.8994e-05
-0.000608696, 0.000373662
-9.36054e-05, 8.61941e-05
-0.00024762, -0.000297566
0.000355511, -0.000105231
-0.000707642, 0.000335785
-0.00013935, 0.000256793
-0.000327704, 8.69672e-05
3.69945e-05, 6.7543e-05
-0.000319338, -5.18524e-05
-0.000586359, -0.000166245
0.000936605, 0.000531192
-0.000903604, -0.000214291
1.32815e-05, 0.000230628
-0.000316843, -2.35797e-05
2.91437e-05, -0.000317921
0.000302419, 0.000888601
-0.000885201, -4.53568e-05
0.000137956, -8.38956e-05
-0.000423591, 5.63078e-07
-0.000393435, 0.000263481
0.000127941, -0.000443786
-0.00010266, 0.000196416
-0.00096903, 0.00012659
-0.000276217, -0.000236678
-0.000602359, -0.000172314
-0.000159432, 0.000224362
2.90878e-05, 0.000311424
0.00200986, -0.00117643
0.000159912, -0.000258322
0.00037452, -0.000378031
-0.000295527, -2.96663e-05
4.22528e-06, 0.000219837
-0.000126847, -0.000310428
-3.47682e-05, -1.21803e-05
-0.000696862, -0.000227008
-0.000100612, 0.000242216
-9.76552e-06, 0.000240672
-0.00011139, -0.000164141
-4.68948e-05, -7.83915e-05
-0.000438093, -0.000217535
-0.000963527, 2.12057e-05
-0.000209755, 0.000183555
-0.000135232, -0.000131577
0.000126596, 0.00032451
3.0283e-05, 0.000248439
-3.73985e-07, 0.000356288
-5.87222e-05, 0.000495479
-0.000163076, -3.02691e-06
-0.000658537, 0.00020805
-7.15756e-06, -4.31994e-05
0.0006944, 0.00117507
0.000113764, 0.000434796
-0.000586705, -0.00014271
-0.000874175, 2.19158e-05
-0.000155348, 2.5646e-05
-0.000379546, -0.000288695
-0.000943569, -0.000289538
-0.000933383, -4.3964e-05
-5.17737e-07, -0.000167034
-6.25259e-05, 6.05347e-05
-7.53196e-05, -0.00010379
-0.000328919, -0.000163705
0.00177775, -0.00133433
0.00032185, -0.000121424
-0.000892184, -0.00051011
3.375e-05, 0.000358864
0.000528715, -0.000355411
-1.02068e-05, -2.81073e-05
0.000110994, 0.000226551
-0.000380568, -0.000227753
0.000148826, -0.000410189
0.000673974, 0.000389728
-0.000913753, 0.00025892
0.000385605, -0.000231303
-0.000803127, 0.000205449
0.000107312, -0.000350805
-9.68917e-05, 2.56542e-05
-0.000152684, 5.22673e-05
0.000229667, -4.82894e-05
-0.000814791, 0.000283815
-0.000737086, -0.000323715
0.000247593, 0.000207566
-3.9475e-05, 0.000317324
6.14866e-05, -0.000313175
-0.000580543, -0.000245357
-0.00099432, -0.00035121
4.50255e-06, -7.49557e-05
-0.000699571, -0.000226908
-8.50403e-05, -0.000221481
-0.000319564, -0.000167749
-4.44412e-05, -2.73769e-06
-0.00182825, -0.00127
-0.000954893, -0.000289349
-2.3047e-05, 0.000185851
-6.87936e-05, 0.00020083
0.000215083, 0.000195329
-6.78224e-05, -8.51456e-05
-0.000980806, -0.000342137
-0.000349711, 0.000149117
-0.000322979, 0.000134674
-0.000909767, 0.000473911
-0.000539384, 0.000487133
-0.00037553, 8.42188e-05
-0.000775385, 0.000334667
-5.33402e-05, -5.30108e-05
-3.64525e-05, 0.000143377
-0.000253252, -0.000109125
-0.000584631, 0.000278338
-4.02816e-05, -7.30483e-05
6.96162e-05, 0.000264892
-5.24624e-05, 1.76212e-05
-0.000148273, -8.52858e-06
-8.7093e-05, 0.00023532
-0.000915674, 5.26616e-05
-0.000376514, 8.39634e-05
-0.000304398, -0.000218969
-0.000585149, 0.000189015
-0.000125927, -0.000210389
-0.000692542, -4.12145e-05
-8.94025e-05, 0.000221558
-0.000356904, 0.000149915
0.000446617, 0.000172767
-0.000127307, 0.000129606
-0.000932952, 0.000369181
0.000159771, -0.000275864
-0.000125003, -5.22325e-06
-0.00069598, -0.000171735
-0.000285734, 0.000424737
-0.0010437, -0.000132634
0.000136538, 0.000242145
-0.000687694, -0.000179444
-0.000256038, 0.000290673
-0.000298261, 0.000184312
0.000421966, 1.79535e-05
7.33909e-05, 8.58729e-05
-0.000707054, 0.000316333
-0.00151369, 0.000220946
-0.000793868, 0.000311536
-0.000217806, 0.000303619
-0.00030457, 4.92007e-05
-5.83369e-05, 0.000118216
-0.000618118, -0.000494779
-0.000123832, -0.000336536
5.46718e-05, -0.000182579
-4.91543e-05, 9.60898e-05
-0.000261936, -5.67603e-06
-0.000126139, -0.000259346
0.000143842, -0.000105078
-0.000871085, 0.000205549
-0.000364022, -2.72742e-05
-5.36241e-05, 0.000181873
-0.000315282, 4.85549e-05
-0.000134802, -2.49547e-05
-0.00027963, -0.000181733
0.000382417, 0.000258241
-0.000931087, -0.000445243
-0.000180263, 5.50232e-05
-0.000670446, -0.00021183
-0.000566405, -0.000252134
9.23892e-05, 0.000246205
0.000196746, 1.8448e-05
0.000144608, -0.000134181
-0.000493455, -0.000204009
3.66828e-05, 4.82456e-05
0.000234195, 0.000369902
-0.000896677, -0.000374202
-0.00038147, 0.000142079
0.000206697, 0.000284319
-0.000829944, 0.000484933
0.000177797, -0.000219228
-0.000486906, -0.000119085
2.02136e-05, 9.0537e-05
-0.00108564, 0.000183246
-0.000240566, -2.68778e-05
-1.18489e-06, 4.76974e-05
1.48684e-05, 4.18017e-05
2.56932e-05, -0.000469422
9.08433e-05, -0.00014043
0.000215301, 3.80138e-05
-0.000457394, 0.000410892
-0.000899567, 0.000317236
-0.000371193, -7.00702e-05
0.000310808, 0.000463748
-0.000385697, -6.57307e-05
-0.000120104, 6.65304e-06
8.2533e-05, -0.000107674
0.00020156, -0.000113039
-6.25018e-05, 9.82761e-06
0.000279379, -0.000260173
-0.000170417, -5.05229e-05
-0.000254071, 8.42036e-05
-0.000553856, -4.60538e-05
-0.000304933, -0.000151755
-9.5377e-05, -0.000269819
-0.000175049, 0.000258951
0.000240589, 4.24416e-05
2.50442e-05, 0.000117933
-0.000399834, 0.000267139
0.000389463, 8.44011e-05
-0.00028639, -0.000323727
-1.12025e-07, -2.1692e-05
-0.000831537, -0.000313992
-0.000935536, 0.000495015
-0.000634275, -0.000469397
-6.17844e-05, 9.45156e-06
-0.000197468, -0.000302707
0.000338656, 0.000123355
-0.000939147, 0.000198453
-0.000468672, 4.98276e-05
-0.000503075, -0.000455931
-0.0002795, -0.000393096
-5.21712e-05, -1.06024e-05
5.35279e-05, -0.00019472
0.000209094, -3.03145e-05
-0.000318655, -0.000242945
2.36223e-05, 0.000212067
7.97606e-05, -0.000275935
-5.26311e-05, 0.000205234
-0.000427787, 0.000468506
-0.000912482, -0.000363781
-0.00112679, -0.000167105
-0.000800693, -0.000132746
-0.000134637, 0.000195246
-0.000993449, 0.000451196
-0.000630472, 0.000572685
-0.000190937, 0.000106182
-7.66399e-05, -6.78661e-05
-7.02547e-05, -0.000345352
-0.000238062, -0.000372867
0.000478684, -0.00139985
-0.000412582, 1.52371e-05
-0.000452873, -0.000245038
-0.000535367, 0.000332086
-0.000255039, -8.14025e-05
-0.000778365, 0.00037164
0.000115289, -0.000381006
-0.00030667, 0.000302944
-0.000806756, -0.000322848
-0.000338986, -0.000156652
-0.000360954, 0.0001707
-3.56174e-05, -2.74823e-05
-0.000261465, -0.00027331
0.000239941, -0.000200239
0.000141112, -0.000330769
-0.000916742, 0.000256892
-0.000315058, -0.000106684
-0.000265446, 0.000287215
1.81275e-06, 0.000257856
-0.000776144, 0.000321994
0.000354019, 0.000248947
-0.000158345, 0.000273003
-5.52757e-05, -0.000228902
0.000132206, 0.000191621
0.000291245, 0.000194949
-0.000810219, -0.000285248
-0.000323164, -0.000158311
-0.00039332, -0.000197212
-0.000761843, 0.000504843
-0.000174288, -0.00016535
0.00048432, 0.000176806
-0.000205412, -6.77181e-05
-0.000307611, -7.45432e-05
-1.88042e-05, 0.000326771
9.22502e-05, -0.000189411
0.000218667, 0.000372263
0.000457427, 0.000150161
-0.000228489, -0.00010458
-3.63805e-05, -0.000223262
0.000176852, -2.34581e-05
5.07831e-06, 4.00988e-05
-0.000324545, 9.03881e-05
-0.00095299, 0.000255899
-0.000883908, -0.000246866
-0.000277041, 0.000301221
-0.000355091, -0.000931098
-0.000898718, 0.000435921
-8.70146e-05, 1.47833e-05
-5.03772e-05, 0.000202942
-0.000143248, 0.000269248
0.000179024, -0.000513742
-4.85551e-05, 0.000153937
-0.000251914, -0.000256262
0.000506712, -0.000581065
-0.000360381, -1.72746e-06
-4.2802e-05, -5.05613e-05
-0.000599269, 0.000309487
-0.000176396, 0.000122857
-0.0004735, -0.000274195
-6.77069e-06, -0.000412349
-0.000319824, -0.000172544
-6.96441e-05, 1.78939e-05
-1.90846e-05, 0.000119037
0.000219114, 0.000434652
0.000445446, -3.92286e-05
0.000140304, -0.000166337
-0.00105743, -0.000315094
0.000344974, -0.000243427
-0.000286286, -0.000176109
-0.00013215, 0.000327941
-0.000270405, 0.000300816
-9.30371e-05, -5.68712e-06
-0.000107336, 0.00023185
-0.00028831, -0.000257204
6.01948e-05, -0.000208888
0.000107956, -0.000304556
-0.000838787, -0.000175021
-6.67784e-06, -3.82856e-05
-0.000383263, -6.62528e-05
-7.89073e-06, -6.93562e-05
5.39451e-06, 0.000267481
-0.000125027, -0.000228312
-4.35125e-05, -0.000130882
-2.75084e-06, -4.15621e-05
-0.000162345, -7.15196e-05
0.000533269, -9.10284e-06
0.00117771, -5.77758e-05
-0.000579226, 0.000125505
0.000199367, 0.00011536
-0.000315305, 4.98214e-05
-0.000934651, -0.000349019
0.000206717, -0.0003188
-5.77539e-06, 5.36037e-05
-0.000935731, 0.000191456
-1.66111e-05, -7.54164e-05
5.74463e-05, 0.000353603
-0.00026119, -8.9777e-05
-0.000158813, -0.000248015
-0.000744559, 0.00034106
-0.000158486, 0.000202929
7.64686e-05, -0.00040173
0.000443297, -0.000192297
-6.38671e-05, 0.000193719
-3.77077e-05, -0.000110887
0.000637893, -0.000592151
-0.000952898, 0.00030868
-0.000141499, 6.2294e-05
0.000171515, 3.88295e-05
-0.000267211, 0.000140999
0.000280992, -0.000254473
9.23837e-05, 0.000238233
9.4308e-05, 0.00012097
0.000217318, 0.00022775
0.000336856, -0.000166689
-0.000505265, -4.6041e-05
1.13353e-06, 0.000111801
1.62108e-05, 6.47715e-05
-8.56758e-05, -4.31574e-05
0.00037372, -0.000547224
-0.00087259, 1.13749e-05
-0.000128139, -0.000334641
-5.73594e-05, 0.000240678
-0.000573844, 4.9551e-05
2.83117e-05, -9.81199e-05
-0.000961297, -0.000407648
0.000277021, -0.000221343
-0.000991879, -0.000413383
-0.000394296, 0.000531536
-0.0002852, -0.000228091
6.92098e-05, -0.000118798
-0.000349219, 0.000193187
-0.0002073, 0.00026472
0.000178464, -0.000180666
-2.17611e-05, 0.000332215
-0.000265202, -0.000197935
-4.67695e-05, 0.000219186
0.00025265, 0.000339393
-0.000701168, 0.00052914
0.000239876, -3.49253e-05
-0.000274254, 1.40381e-05
-0.000862495, 0.000297814
-8.57727e-05, 0.000185373
-0.000270175, -0.0002729
-0.000875189, -0.000213107
0.000247244, -0.000210989
0.000214196, 0.000640973
-0.000673523, -0.000373111
-0.000240302, -3.28391e-05
0.000752305, -1.70934e-05
0.000138228, 0.000132011
-0.000242259, 5.59806e-05
0.000550724, -0.000243956
-0.000730438, 3.37789e-05
-0.000315797, -9.95435e-05
-0.000304201, 0.000427518
5.88184e-05, -0.000136321
-0.000293405, 0.000257168
-3.71754e-08, -1.13767e-05
-0.000101227, 1.89866e-05
-0.00058042, -0.000675578
-3.74086e-05, -6.49063e-05
0.000210204, 0.00017421
-0.000167728, 0.000251633
0.00089863, -0.000121093
-0.000102679, 0.000174499
-0.000383278, -0.000117031
-8.9621e-05, -0.00033455
-0.00098307, 0.000284183
0.000624638, -0.000695273
0.000208162, -4.70862e-05
-0.000955539, -0.000171766
-0.000125439, -2.02271e-05
-0.000228786, 0.000307041
-0.000285076, -0.000281524
6.66072e-05, -0.000475111
2.01687e-05, -0.000194255
-0.000147224, 0.000132079
-0.000878641, 0.000282773
-0.000966029, -0.000325307
-0.00025046, -1.84381e-05
-0.000237782, -0.000345209
-2.1105e-05, -0.000110004
-2.39363e-05, 0.000340988
0.000315003, -0.000583641
-0.000177879, -8.14296e-05
-0.000923255, 0.000122729
0.000440569, -0.000442519
0.000480758, 0.000592047
-0.000292752, -9.46552e-05
-0.000760516, -0.000171937
-0.000497122, 0.000687639
0.000470626, 0.000271377
-0.000332638, 0.000209945
-0.000834724, -0.000448949
-0.000872158, -0.000262105
-0.000323166, 0.000183197
-0.000780298, 0.000104044
-6.32602e-05, 5.34787e-05
0.000174059, 3.01804e-05
0.000706952, -0.00069314
-0.000470728, -0.000391825
-3.98732e-05, 8.4892e-05
0.000532711, 0.000348998
-8.14472e-05, 0.000280757
-0.000763402, -5.76717e-05
0.000269491, 0.00020849
-0.00064879, -5.54226e-05
0.000101964, 0.000184352
-0.000160281, -5.34377e-06
-1.18112e-05, -0.000326581
Totals = 
-0.635057, -0.0213091
