L100, D100
0.000164058, -7.39015e-05
-0.058, 0.0467929
-0.000631914, 0.000255348
-0.00015986, -3.25093e-05
0.000511378, 0.000657686
0.0729327, -0.0909666
0.000809881, 0.000238273
-0.000153856, -0.000290258
-0.000117917, -8.00342e-05
0.000199824, -0.000750336
7.10991e-05, -0.00011205
-8.17243e-05, -0.000180669
-0.000236965, -0.000161523
-0.000270769, -0.000372124
-0.000295864, 0.000310201
-0.000338458, 0.00106106
0.000431283, -0.000205924
-0.000381353, -0.000109142
-0.00184843, 0.000600667
-8.26815e-05, -0.000316463
0.000545788, 0.0013316
-0.000106416, -0.000465863
-0.000318046, -0.000208283
-0.000259821, -0.000189914
0.00043501, -0.000301544
-0.0117548, -0.00139293
0.000907364, 0.000484169
0.000554013, 0.00096287
0.0190315, 0.0142354
0.000165515, -0.000219942
-0.000458378, -6.06995e-07
-0.00016091, -0.000328077
-0.0534234, 0.00142361
-0.000259752, -0.000343123
7.97807e-05, 0.00015639
0.0020142, 0.00204203
0.00484376, 0.00598756
-0.000221066, -6.61823e-05
-1.74046e-05, 0.000219672
0.00179128, -0.00169902
2.20779e-05, 5.64878e-05
-4.11838e-05, -1.4374e-06
0.00032918, -0.000387846
-0.000400291, -0.000106465
0.00060252, 0.00139632
-0.000224101, 0.000116854
0.00115881, 0.000118497
-0.0175851, 0.00235507
-0.00060184, 0.000147434
-0.000727043, -0.00244492
0.000112236, -0.000175699
-0.000163594, -0.000194656
3.56722e-05, 0.000254759
9.32853e-06, -0.000251679
0.000169849, -0.000500021
-0.000236733, 0.000404017
-0.0296417, 0.0298492
-0.00167747, 0.00375422
0.000558701, 9.02903e-05
-0.000377716, -8.21116e-05
-8.37375e-05, -0.000317696
0.00327849, 0.00341394
-8.62218e-05, 0.000201723
-0.000175083, -0.000180935
0.000466931, -2.70181e-05
-0.00116341, 0.000295526
-0.000707381, 0.000267002
0.000190352, -0.000143195
-0.000481797, -0.000516183
-0.000322921, -6.03854e-05
-1.82669e-05, -4.25122e-05
-0.000296814, 0.000519001
-0.00030328, -0.000159003
-0.000151382, -8.03967e-05
-0.000255631, -9.81497e-05
0.000480255, -0.000610092
0.000340451, -0.000656084
-0.00028338, -0.000104708
-0.000234813, 0.000128294
-0.000964159, -7.10882e-05
-0.000354182, -0.000209226
-0.0011322, 0.000312096
0.00201792, 0.00122427
0.000191289, 0.00024273
-0.000299734, 3.84538e-05
0.000324797, 0.000695583
-0.000661774, 0.000335686
-0.026925, 0.0202485
0.0002857, -1.97984e-05
0.00450562, -0.00256654
-0.000299951, 3.21593e-05
0.000864607, -5.77354e-05
0.00284216, 0.00415924
-0.000603641, -0.0015455
0.000354267, 0.000223982
0.000331691, 5.48907e-05
-0.000266277, 3.47568e-05
0.000462318, 0.000120884
0.01169, 0.00403647
0.000753247, 0.000257509
0.000152354, 0.000438792
-0.000264712, -0.000890854
-0.000390612, 0.000239824
-0.00026221, 0.00122262
9.76699e-05, -0.0054961
-8.45546e-05, 0.000194914
0.035158, -0.00144562
0.000222931, 0.000141568
-0.000473374, 0.000157961
0.000180933, 0.000301648
-0.000232836, -2.90279e-05
-0.000768518, 0.00114505
0.000780645, 8.92642e-05
0.00245269, -0.00357247
0.0066354, -0.00179706
0.000247799, 0.000207155
-0.00125993, 0.000496876
-0.000206282, 6.35681e-05
-0.000350123, -0.000147816
0.000114466, 2.69425e-05
0.00075875, -0.000342966
-0.00045982, 3.23667e-06
0.000542939, 0.000183407
-1.77051e-05, -0.000199157
-0.000321092, -2.2866e-05
-0.000932818, -0.00142589
-0.000100338, -0.000335334
-0.00595631, 0.00179076
-0.000288042, 0.000208534
0.000214191, 0.000223451
-0.000174061, -0.000335512
-7.47991e-05, 0.000262723
-0.000308709, -0.00025071
-0.000176295, 0.000125852
-0.000489484, -1.46196e-05
-3.8034e-05, -0.000226093
-0.00061952, -0.00015155
-0.000302196, -0.00028503
-6.80506e-05, 0.000314711
-0.000426007, 0.00010328
0.00018676, -0.000391796
0.00143738, -0.000147628
-0.000154773, -0.000200427
-0.00170642, -0.0024867
1.09203e-06, -0.000145072
-0.00108103, -0.00229689
-0.000324386, -1.79044e-05
0.000174806, 8.29981e-05
0.0263347, -0.0163488
-0.00350222, 0.0063764
0.000479427, -0.000513315
-9.81503e-05, 0.000202207
0.000166342, -8.40952e-05
1.17279e-05, -0.000304289
-0.00149787, 0.00626703
-0.000184843, -0.000104948
-0.00122401, -0.000570729
0.002666, 0.00311853
-0.000260113, -2.26085e-05
-0.00423582, 0.00045427
0.000383985, 0.000314149
-0.000765175, -0.00031001
-0.00226693, -0.00939501
-9.91948e-05, -0.000348133
0.00238476, 0.0121172
-0.000382779, -9.39345e-05
0.00047048, 2.82156e-05
0.00360699, 0.00646365
0.000388802, 4.38955e-05
0.000222805, -9.22096e-05
-0.000212985, 0.000402928
-0.00977552, 0.0119288
-0.0010746, -0.000228677
-0.00860809, -0.000245569
7.5883e-05, 0.000136727
-0.00057335, 0.000375301
-0.000238808, 0.000129362
-0.000267249, -0.000113376
-0.00116622, 0.00069612
0.000900097, -0.00114734
-6.38483e-05, -8.9358e-05
0.000401476, 4.43291e-05
-0.000100765, -0.000284958
-0.000796489, 0.000726238
0.000104659, -1.34981e-05
0.00074933, 0.000271075
-0.000132646, 7.07626e-05
-0.000172313, 0.000151668
-0.00012, 0.000463381
0.0531662, -0.0471263
0.00243376, -0.000923164
-0.00018271, 1.1158e-05
-0.0126841, -0.0015509
0.000434737, 0.00110051
-0.000347666, -0.000333139
-0.000787298, -0.00019866
0.000683275, 0.000475155
0.0441167, -0.0279197
-0.0030838, -0.00166501
-0.000197778, -6.94696e-06
-0.00013609, -0.000440337
-0.000641329, -3.30627e-05
-0.00253042, 0.00521587
-0.000144142, -0.000134928
-1.22764e-06, -3.99046e-05
-0.000360936, 0.000403886
-0.000114828, -0.000548231
0.00122321, 0.000337852
-0.000315066, -0.000299336
-0.000269095, -0.000303616
0.000374016, 0.00027728
9.46424e-05, 0.0023104
-0.000228941, 8.58357e-05
0.000173675, -6.96617e-05
0.000370995, 6.64359e-06
-0.00151488, 0.00411851
-0.000298945, -0.000137637
-0.000248236, -6.69357e-05
-0.000953444, -0.000688637
0.00155021, -0.00443514
-0.000589041, -0.00133433
-0.0254399, -0.0231798
-0.000221645, -0.000813591
0.000308313, 4.72396e-05
0.000249438, 0.000448015
-0.0002086, 3.79095e-05
0.000697119, -0.000451942
0.000147855, -0.000211469
-4.72873e-05, -9.37601e-05
0.0149795, 0.0110564
-0.000159734, 0.000194228
0.000133574, -0.000416278
-0.000241924, -2.9456e-05
0.0114582, -0.00661595
-0.000137832, -0.000362565
-0.00415093, -0.00530032
-0.00139334, -0.00253274
0.00100136, 6.68732e-05
0.000156269, -0.000106502
-0.000272093, -4.95346e-05
-0.000171604, 0.000495074
-0.000596231, -0.000569506
-0.00259368, -0.00112986
-0.0015982, -0.00135802
0.000533324, 0.000523305
-0.000441504, 0.000207744
-9.39499e-05, -5.76381e-05
-0.000304882, -6.73539e-05
-0.00210838, -0.0014495
0.0493266, 0.0241221
0.000566965, 0.000683297
-0.000225842, -0.000352031
-0.000381265, 0.000358675
-0.000108195, -0.000201535
-0.000509742, -0.000529326
0.000192321, -0.000105833
0.000536719, 0.000179856
-0.000346808, 0.000401217
-0.000439403, 0.000199882
-0.00420237, 0.00183571
0.00106642, 0.00112186
0.000173966, 6.76972e-05
-0.000271777, -4.35878e-05
8.22607e-06, 0.000690217
-0.0103103, 0.000204371
0.000501472, 0.00014354
0.000103889, -0.000190949
-0.00013403, -0.00105435
-0.00022475, 0.000437147
-0.000161385, 0.000139091
-0.000526627, 0.000129443
0.00352729, -0.00288195
0.000690058, 0.000599357
-0.00459944, -0.000980052
-0.000810435, -0.00139451
0.000509942, 0.000244077
0.000101759, -3.74469e-05
0.000624713, 0.000172848
-0.000150019, -6.00616e-05
0.000883128, -0.000202102
-0.000180723, -5.56578e-05
-0.0161585, -0.0028295
-0.000320526, 7.01193e-05
0.000421133, 0.00078679
-0.000280174, -0.000219016
-7.28894e-05, 0.000382474
0.000548748, 0.000247884
5.36198e-05, -0.000213209
8.7905e-05, -0.000161583
-0.00046661, 0.000974014
-0.00145879, 0.00433442
-0.000207351, -0.000432228
0.00289045, -0.00179995
4.89978e-05, -0.000184116
9.58708e-05, 0.00127174
-0.000200723, 0.000174894
0.00243854, -0.00759096
-0.000153594, -0.000375508
-0.000403349, 0.000592401
-0.000138703, 0.0010837
-0.00109121, 0.000438301
-0.000113409, 0.000418182
0.000614693, 0.000209464
-0.00126652, -0.000323796
0.00121814, -0.00118087
0.000124457, 0.00066577
-0.000102219, 0.000115228
0.000318337, 0.000198076
-0.000228438, -0.000355064
-0.000397266, -0.000746065
-0.00114306, -0.000670633
-0.00104074, -0.000611549
-0.000856399, 0.00073549
0.00284558, -7.18751e-05
0.000214667, -0.00015893
0.000124844, -4.87915e-05
0.000539595, 0.00217256
-9.64766e-05, -0.000139358
-0.00096988, 0.000114716
-0.000338244, -0.00047882
0.00020927, 0.000288474
-0.000735167, -0.00100308
0.00123414, -0.00055283
0.0031437, 0.0036581
6.21233e-05, 0.000520423
0.00584875, 0.00223615
-0.000120986, -0.000444207
-0.000260881, 0.000260222
0.000853163, -0.00291768
0.000261298, 0.000139424
-0.000220108, -0.000267927
0.000241014, -0.000156412
0.000246593, 8.93319e-05
9.1138e-05, 8.60011e-05
-0.000564059, 0.000550592
0.000721846, 0.0012185
-0.000626368, -0.000460981
-0.000449865, 0.00114766
-0.000471337, 0.000107195
-0.000407341, 7.89772e-05
-0.000586524, -0.00013112
0.0314737, -0.00370237
0.00147118, -0.000197353
0.000920882, 1.45063e-06
-0.00100412, -0.000268248
0.0073747, -0.00921155
-0.000321654, -0.000359254
-5.67596e-05, 1.53845e-05
0.000426067, 8.54605e-05
0.000267759, 9.88694e-05
-0.000607619, 0.000614357
1.17842e-05, 0.000276435
-0.0224962, 0.00390603
-5.52368e-05, 0.000179721
-0.000842548, 0.00072824
-8.87165e-05, -0.000221137
4.95069e-05, 2.77261e-06
0.00120508, -0.000829267
0.00163603, -0.000489177
-0.000265994, 6.59941e-05
-0.000362067, 0.000215756
-4.43633e-05, -0.000389081
0.00077035, -0.000130729
0.000145772, 0.000121791
-1.85247e-05, -0.000194027
-0.000304094, -0.000122406
0.000167856, -0.000290651
-0.00128962, -0.000313292
4.2843e-05, -0.000237104
-0.00856963, 0.0173013
0.000758256, 0.00112568
-0.000647563, 0.00119308
-0.0039092, -0.00319601
-0.000181605, -0.00133472
-0.000118409, 0.000143311
-5.84654e-05, 0.00227741
-4.69931e-05, -0.000253347
0.000200389, 0.000308588
-0.000308328, -0.000114896
0.00192599, 0.000829398
0.00613783, -0.00742659
-0.000419658, -0.000164224
-0.000670586, -0.00333775
0.00983538, -0.00328377
0.0274618, -0.0212114
-0.000201523, 4.05182e-05
-0.000326146, -0.000348
-0.000860326, 0.000811827
-0.000213083, 0.000664868
-9.63805e-05, 8.10665e-05
0.000612472, -0.000278136
7.13824e-05, 0.000140092
0.000233781, -2.73507e-06
-9.45366e-05, 0.00553442
-0.00137991, -0.000802245
-0.000255023, -7.1291e-05
-0.000627833, 0.00201746
-0.000147754, 0.000664647
-0.000218149, 0.000173098
0.000106685, -0.000256789
0.00259674, -0.00113364
-3.94801e-05, -3.64979e-06
-0.000120515, -0.000383857
-0.000523663, -0.00235751
-0.000110681, -0.000365092
-9.41613e-05, -0.000267206
-0.00202848, -0.00086304
0.00108919, 0.000100558
-6.80138e-05, -9.18629e-05
0.00180103, -0.00369121
2.93665e-05, -1.89698e-05
-4.91383e-05, -0.000465023
-0.000172876, -0.000175063
-0.000266592, -0.000251189
-0.000499073, -0.000471489
0.000756815, -0.000711817
-0.00116722, 0.000855475
-0.000275497, 4.22487e-05
-1.08362e-05, -0.000134864
0.00138013, -0.00141347
-0.000108907, 0.000166406
1.06034e-05, 0.000229334
-0.00180417, 8.58487e-05
6.82431e-07, -0.000126792
-0.000161513, 0.000107555
-0.00162156, -0.000602113
-0.00038354, -0.000162704
-0.000384301, 8.18369e-05
-0.000570842, -0.00143211
-0.000107261, -0.000235987
0.00053737, 0.000547324
-0.000311451, -0.000187497
0.000511879, 2.99532e-05
-5.5898e-05, -7.37867e-05
-0.00147453, -0.000288884
-0.000110229, 0.000162829
0.000312312, 0.000343152
-0.000889532, 7.83603e-07
-0.00189704, 0.0180909
-0.00418756, -0.00549841
0.00237033, 0.00309291
3.99083e-05, -3.66231e-05
-0.0104295, 0.0084696
4.88777e-05, -6.83366e-05
-0.000260159, -0.000214821
0.00983295, -0.0320089
0.000156148, 0.000209633
-0.00014666, 3.80581e-05
-0.000308658, -0.000249171
0.000210111, 0.000127562
-0.000613236, 0.00022868
-4.48867e-05, 0.000284179
0.00063304, 7.63675e-05
-7.0262e-05, 0.000340114
-0.00546224, 4.99745e-06
0.00317381, 0.00173207
0.000449254, -0.000118983
-0.000382624, -0.000121809
0.000117889, 0.000200857
-0.000319214, 0.000393111
-0.000270663, 0.00105772
0.000218033, 0.000140034
-6.88203e-05, -0.000129382
0.00317908, -0.00115438
-0.000494109, 9.25597e-05
-9.85891e-05, 0.00181432
-0.00023037, -1.64146e-05
-0.000250979, 0.000326062
0.000468361, -0.000302352
0.000298318, -7.42714e-05
-0.000349957, 0.000590389
0.000103774, -0.000288257
-0.000331028, 0.000209855
0.000506654, 0.000256053
-3.79864e-05, 0.000450206
-0.000464569, 6.82707e-05
-0.000243043, -5.00827e-05
-4.55836e-05, 0.00096111
-0.000374333, 0.000212606
0.00107946, 0.000401975
-0.0005385, 6.71916e-05
3.47889e-05, 0.000243647
-0.00376953, -0.00401225
0.000183626, -0.000146944
0.000205066, 0.000157477
-0.000109516, -2.05778e-05
-0.00120706, 0.000407116
0.0004871, 3.58758e-05
-2.00537e-05, -0.000401795
0.000446463, 0.000594779
-0.000267735, -0.000298823
-0.000718791, -0.00114589
-8.00033e-05, -0.000230847
-0.00733363, 0.00352288
0.000196307, -0.000499268
0.000430796, 0.000170146
-0.00257596, -0.00138321
0.000212382, -0.00102459
-0.0427293, 0.0127462
-0.000788303, 0.00016669
-0.00019963, -0.00022863
-0.00269677, -0.000298348
0.00032627, 0.000235968
0.00786115, 0.00280177
-0.000118741, 9.77797e-05
-7.71329e-05, 2.6695e-05
-0.0204901, 0.0136604
0.00517518, -0.000733136
-0.00018627, -0.000377276
-2.26597e-05, -0.000282418
0.00185827, -0.00318989
-6.43137e-06, -3.49515e-07
-0.0662403, 0.0275888
0.000431372, -0.00237331
-9.7687e-05, 0.000103492
-0.000491358, -0.000194447
0.0002903, -0.00132343
-0.000503122, 0.00067862
0.000283606, 0.000984596
0.000547821, -0.000301205
-0.000149205, 0.000289981
-0.000112087, 0.000152598
-0.000151619, -0.000357955
-0.000300187, 0.000168406
0.000267745, 0.000284993
-0.000469875, -0.000479649
0.000114908, 0.000106667
0.00168359, -0.00134913
0.0287486, -0.00292206
-0.00217046, 0.0015576
-0.000383868, 0.00193992
-0.000227477, -0.000146427
-0.0093524, 0.00239445
-0.00017192, 0.000384085
-0.00068507, -0.000164857
-0.000537561, -0.000438653
-0.000227842, -0.000296649
0.000310872, 2.75362e-05
0.00176402, -0.0001253
-0.00174094, 0.000309813
-0.000126559, -0.000303531
-5.71861e-05, -3.94407e-05
-0.000192504, -0.000140142
0.00112731, -0.000174585
0.00153824, 0.00011745
0.000289121, 0.000140084
2.78026e-05, 0.000237341
-0.000182843, -1.49998e-05
-7.07946e-05, 4.94149e-05
-0.000322267, -0.0002301
-0.000157112, 0.000367827
-0.00025392, -0.001531
-7.95937e-05, -3.65509e-05
-0.000882118, -0.000471046
-0.000350446, -0.000442385
0.00049112, -0.000502124
0.000160652, 8.28032e-05
-8.02788e-05, 0.000189156
-9.7758e-05, 7.92822e-05
4.17438e-05, 3.73386e-05
-0.00013407, 0.000226273
-0.000283706, -0.00035557
0.000369793, 2.67261e-05
-0.000276519, 0.000485354
-2.85622e-05, 7.05683e-05
0.00899868, -0.0067124
0.000386429, 9.22856e-05
-0.000256401, 3.73226e-05
-0.000705523, -2.71048e-05
-0.000871647, -0.000213938
-6.8475e-05, 6.22895e-05
-0.0368499, -0.00683538
0.000893741, -0.000112475
0.00399329, -0.00450313
-0.000386094, 4.6354e-06
-0.00155667, -0.0007774
-4.24438e-05, -0.000684616
-0.00033997, -0.000129607
-0.000169206, 9.04968e-05
0.00125778, -0.00488884
4.71651e-05, -7.08498e-06
-7.58054e-05, -0.00020021
-3.52987e-05, 0.000175438
0.000486423, -0.000764626
-0.000732008, 0.000529955
-1.53543e-05, -0.000519948
-0.000138758, -0.000139857
5.54744e-05, -0.00163194
0.000501403, 0.000100898
0.000381392, -1.43041e-05
0.000140644, 0.000117573
-0.000495496, -0.000278685
0.00041549, 7.11928e-05
-0.00946104, 0.0036867
1.47235e-06, 0.000255192
-0.000188431, 0.000919456
0.000845441, -0.000363186
-0.000397729, -0.000337837
0.00556314, 0.000501066
0.000845379, -0.000230498
0.000522114, -0.000342221
-0.00659642, 4.3111e-05
-1.36183e-05, -2.81205e-05
-0.000546124, 0.000122491
-0.000145731, 0.000100067
-0.000451342, 6.26688e-06
0.00043941, 0.000287356
-0.00354224, 0.00157406
-0.000263624, -0.000371093
0.000462758, 2.92336e-05
-0.000480235, 0.000498036
-0.000737011, -8.58996e-05
0.00145261, -0.00265747
-0.000171094, -0.000173588
-0.00085398, -0.00020115
0.000541474, 8.363e-05
-7.24682e-05, 0.000130178
0.000703187, 0.00267931
-0.000206518, -0.000219799
0.0614619, 0.0258768
0.00541531, 0.00164204
0.000666989, 0.000575183
0.000346642, 0.000170663
0.000992554, -0.000572964
-0.000124617, 0.000465707
0.00106365, 0.00056369
-8.18884e-05, 0.000138599
-0.000192679, -0.000290061
-7.58013e-08, -0.000187556
-0.0205791, -0.000125194
0.000499625, -0.000213216
0.000116102, -0.000195836
-0.00238148, 0.00168379
-0.00372168, -0.000874404
-0.000244275, -0.000379605
-0.000250746, -0.000181573
-0.000303703, 3.0541e-05
-0.00878036, -0.00193417
-0.000104839, 0.000358038
0.000515508, 0.000956076
0.000485944, -0.00756923
-0.00102143, -0.0014741
-0.000301411, -0.000277523
-0.000601788, -0.000187698
-0.00200628, 0.00197094
-4.82469e-05, -8.47067e-05
-0.000179519, -0.00050558
0.000364835, -0.000774806
-0.00034256, -4.00753e-06
-1.02605e-05, -0.0004216
0.00087708, 6.95747e-05
-2.29573e-05, -0.00035352
0.00391156, 0.00477924
-0.00022015, -0.000358376
-9.56917e-05, -0.000273626
0.000122403, 3.20784e-05
0.000677354, 0.000180689
-0.000111188, -2.50508e-06
-0.000298754, -0.000475296
-3.54494e-05, -0.000234795
-0.000168384, -0.000204358
0.000342591, -0.00166098
-5.32608e-06, 8.87151e-06
0.000317509, -0.000102121
-0.00870205, 0.0025931
-0.0114932, -0.00222594
5.2569e-05, -0.000212065
0.000261122, -0.000620224
-0.000155027, -0.000431965
-0.000369419, -2.15704e-05
0.000149459, -4.78283e-05
-6.06507e-05, -9.20841e-05
-0.0015028, 0.000203046
-0.00155112, 0.00140566
-0.00016849, 1.44761e-05
-0.000417011, 0.000319829
-0.000202236, 0.000271448
-0.000208756, -0.000372271
-0.000439992, 1.76628e-05
-0.000365439, 0.000400745
0.000828045, -0.000394042
0.000290197, -0.000272951
0.000617298, -0.00179111
-0.000419676, 0.000236445
-0.000234774, -0.000261828
0.00017062, -8.71868e-05
-0.000319783, -6.21328e-05
0.00275432, -0.00132784
-0.000189229, -5.95019e-05
-0.000392618, 4.40472e-05
0.000361407, 1.14396e-06
-0.00133126, 0.000520619
9.41931e-05, -0.00112638
0.000573569, -0.000894074
3.7996e-05, -7.43798e-05
0.000249768, -0.000418578
-8.80648e-05, 0.000343028
-5.35798e-05, 0.00023156
-0.0449626, 0.0309224
3.40358e-06, 8.52918e-05
-0.000205221, -0.000317018
-0.000194984, -0.000214677
-0.00484183, 0.00375103
-0.00653444, -0.00156443
9.34302e-05, 0.00014083
0.00073863, -0.000301805
0.00102705, 0.00652251
-0.000172478, -0.000194143
-0.000107592, -0.000143875
-0.000146467, -0.000312779
0.000260742, -0.000426047
0.00157129, -2.06038e-05
-0.000163748, -0.000313748
0.00135128, 0.000435624
-0.000172934, 0.000207106
0.000146246, -0.000112856
-0.000162355, -0.000224093
0.00024992, -0.000164447
0.00183282, -0.000154744
-0.00152444, 0.000550276
-0.000215377, -0.000286676
-0.002709, -0.000441796
0.00066939, 6.56592e-05
0.00247065, -0.000278865
0.000420728, 0.00496386
0.000465488, -0.000151385
-0.000107047, -0.000147748
0.0022506, 0.000236197
-0.000152603, -0.000101089
0.00505089, 2.79399e-05
-0.0026877, 0.000802538
-1.74747e-05, 3.03138e-05
-0.00068216, 0.000195109
-0.0417115, -0.0104295
-0.00107185, 0.000199365
-0.000334242, 0.000333844
0.000333187, 9.97603e-05
0.000322212, -0.000203222
-0.000157734, 0.000449459
-0.000830903, -0.000549664
0.000342351, -0.000209439
0.000140286, 0.000173434
0.000121348, -0.000217108
0.000476578, 0.000180664
0.00299298, 0.000659227
-8.85795e-05, 0.000304475
-0.00020867, 0.000326197
-0.0503454, 0.000129549
0.000313924, -0.00015009
7.9513e-05, 3.08795e-06
0.000115546, -0.000181739
0.00027455, 8.70223e-05
0.000182702, 0.000144651
0.0522585, -0.00293524
0.000183071, -0.000756997
-0.000732173, 0.000456705
-0.000407035, -0.000557208
-0.000128181, -0.000245423
-0.0155052, 0.00549755
-0.00132803, -0.00248686
0.000915083, 0.000191761
0.0006708, 0.000102651
0.014822, -0.000561918
9.07224e-05, 0.000116198
-0.000168919, 8.95699e-06
-0.000137836, -0.000300445
3.39902e-05, 0.000652167
-9.70928e-05, -0.000390005
-0.000556366, -0.000173627
-0.000183347, 0.000184435
9.09675e-05, -0.000146916
0.00153792, 0.00213012
-3.43695e-05, -4.56717e-05
-0.000381578, -0.000161041
0.00093041, 7.69514e-05
0.000112595, 0.000261736
-0.000139467, -0.00146703
-0.000339934, -0.00021119
-0.00276636, 0.0150106
0.000676093, -0.000736943
-0.000304491, -0.000253516
-0.000226624, 0.000231951
-6.09901e-05, -0.000160317
0.00263959, -0.0140132
0.000471946, -0.00054072
0.00280742, 0.00602287
-0.000707128, 0.000510825
0.000218629, 0.000247129
-0.000156444, -0.000159505
-0.000125253, 7.23449e-06
-0.00024405, -0.000267693
-3.08786e-05, 0.000325368
0.00548034, -0.00432857
-0.00415115, 0.00058077
0.000423923, -0.000223472
-0.000679799, 0.000127091
-0.000407285, -0.000178867
0.000113604, 0.0012367
0.00256304, -8.86833e-05
2.14805e-05, 4.44291e-05
3.06697e-05, -0.000551596
-0.000212104, -6.4757e-05
-9.36613e-05, -6.94416e-05
0.000526859, -6.51446e-05
0.00443618, 0.000464964
-0.000812388, -0.000416416
-0.00167983, -0.00147119
-0.000312813, -0.000174985
3.62461e-06, -0.000194874
0.000163937, 0.00034101
-0.000164874, -0.000373792
0.000600561, 0.00168102
-0.000754774, -0.000186292
-0.0109801, -0.00196939
0.00106303, -0.000344132
-0.000204158, -0.000184874
0.0004554, 6.3693e-05
-0.000264168, 0.00029986
-0.000136968, 6.51322e-05
0.000344092, 5.75898e-05
-0.00032318, 0.000286791
0.00455404, 0.00344408
0.000254261, 0.00056233
-5.37832e-05, -0.000125233
0.000971061, 0.000547944
0.0622417, -0.0246762
-0.0128639, -0.00910522
-0.000128454, 9.50004e-05
-0.000260378, 0.000163923
-0.000159464, -0.000197263
-0.0935491, 0.0796912
-0.000446938, -0.00100708
0.000447794, -0.000345359
2.42875e-05, -9.05985e-06
-0.000336606, -7.23574e-05
0.00012701, -0.000548309
-0.000225089, 0.000341118
8.44265e-05, -4.18053e-05
-0.00155646, -0.000617136
0.00377725, 0.0043802
-0.000787963, -0.000840898
0.000305745, 0.00195467
0.000308972, -0.000227456
-0.00102815, 0.00131215
-0.00303964, 0.00127296
-0.000642016, 0.000140269
-0.000172019, -0.000181949
-0.00104413, -0.000794812
-0.000448195, -0.000234841
-0.000364884, 0.000645822
-6.33529e-06, 7.99377e-05
0.00168554, 0.000326538
-5.14201e-05, 0.000175616
0.0098568, -0.000291225
-0.00719725, -0.00200426
-0.000257295, 0.000117168
0.000342899, -4.99009e-06
0.000368865, 0.000214435
-0.00306626, -0.00749628
-0.000310748, -0.00015328
-2.99069e-05, -0.000152531
-2.15982e-05, 0.0003017
-0.00415142, 0.00871502
-8.91354e-05, -0.000142493
0.00548374, 9.09155e-05
-0.00430206, 0.00626393
-0.000167074, -0.000233502
-7.96975e-05, -0.000253297
0.00052328, 1.15202e-05
1.62003e-05, -0.000124877
-0.00215959, 0.00817003
0.00310345, -0.00277399
9.84114e-05, 0.00158235
0.00171286, -0.00222919
0.000843044, 0.00152818
0.000196337, -3.33708e-05
-0.000298679, -0.000190211
-0.00362935, -0.00381797
0.00120392, -0.00584728
-0.00027129, -0.000120239
6.46126e-05, -0.00039797
0.000836045, -0.000277525
-7.64999e-06, -0.000374731
0.000613678, 0.000903481
-0.000838842, -0.00112792
0.0704545, -0.00319404
-0.000256426, 0.000161566
-0.000968546, -0.000109073
-0.000189869, -0.000391041
0.00336875, -0.00415226
-0.0123058, 0.00403293
-0.000393535, 0.000322596
0.0253966, 0.0067362
-0.00261151, 0.00135581
0.0349499, -0.00459425
-0.00302792, -0.0019876
2.11022e-05, 0.000408605
-0.000410457, -0.00066507
0.000314161, -0.000743485
-1.57262e-05, -0.00136205
0.000313246, 0.000185778
-0.000160315, 0.000144572
-0.000105779, -0.000215314
-5.22631e-06, -0.000188306
0.00537418, 0.00792941
-7.88348e-05, -0.000311541
-0.000174794, 5.47043e-05
-0.000286631, -0.000435027
0.00105206, -0.00324837
0.000671431, -0.000381286
0.000379698, 7.19947e-05
0.00449364, -0.00377096
-0.000146874, -8.83935e-05
-0.000577111, 0.000387483
0.0032078, -0.000183323
0.0100112, -0.00377092
-4.13417e-05, -0.000325425
-0.000208406, -0.000134552
-0.000793284, -0.000546849
-6.32904e-05, 0.000154366
-5.4463e-05, 0.000332584
-7.98654e-05, -0.000141017
0.000791325, 0.000859228
6.33976e-05, 2.90231e-05
0.000577515, -4.57065e-05
0.00507636, -8.09268e-05
-0.00158368, -0.00526884
-0.0130475, -0.0135234
0.00026078, -0.000200565
0.0188964, -0.00265474
-1.91395e-05, -0.000184746
-0.000290263, 0.000473902
-7.63681e-05, -0.000236993
-0.00120171, 0.00103772
0.00248969, -0.000744374
-0.000404869, -0.000336789
0.000683077, 2.21318e-05
-0.000277925, -1.73316e-05
0.00210057, -0.000513849
-0.000666587, 4.54922e-05
-4.15868e-05, 0.000314196
0.000338494, 9.41739e-05
-0.00102495, 0.000636147
-0.00206153, -0.00264742
0.000388132, -0.000828304
0.00105818, -0.000390082
-0.00667967, -0.000635835
0.000995417, -0.000146846
0.000588189, 0.000135123
0.000135817, -1.34839e-05
0.00748754, -0.0053702
-0.00029628, 0.00172455
-0.00430602, 0.00284657
-0.000247088, -0.000317613
-0.000418743, 0.00112246
-0.000241003, 0.000272091
0.000190115, -0.000283034
-0.0534277, -0.0228561
0.000839306, 0.000689563
0.00197578, 0.000617301
0.000636721, -5.56773e-06
0.00270619, -0.00111315
-0.000378073, 0.000105989
-6.13116e-05, -0.00017744
-0.0003637, -7.66426e-05
0.00209574, -0.00122657
-0.000384481, 0.000734551
-0.012857, 0.0137174
0.0225736, 0.00309962
0.0057611, 0.00135729
0.0017167, -0.000946238
0.00266704, -0.00346937
0.00223228, -0.000408328
-0.000212442, 8.49142e-05
0.00178939, -0.00202121
-1.02173e-05, 8.6967e-05
-0.00184261, -0.000260386
3.22555e-05, -0.000736592
-0.000124962, -0.000354539
0.00151588, -0.00137644
